Property_Code;Market;Unit_Status;Street_Address;City;State;Zip_Code;Bedrooms;Bathrooms;Rent;Square;Garage;Listing_Phone;URL;Latitude;Longitude;Long_Description;Is_Cat_Allowed;Is_Dog_Allowed;FloorplanID;Security_Deposit;RentCafeID;PropertyPrimaryID;Photos;BusinessCenter;ChildCare;ClubHouse;CoverPark;FitnessCenter;Garage;Gate;HighSpeed;Laundry;Pool;PlayGround;ShortTermLease;Spa;StorageSpace;Transportation;Availability24Hours;BasketballCourt;ClubDiscount;Concierge;DoorAttendant;Elevator;FreeWeights;HouseSitting;GroupExcercise;GuestRoom;Housekeeping;Library;MealService;NightPatrol;OnSiteMaintenance;OnSiteManagement;PacakageReceiving;Racquetball;RecRoom;Sauna;Sundeck;TennisCourt;TVLounge;Vintage;VolleyballCourt;AdditionalStorage;AirConditioner;Balcony;CableSat;DishWasher;Disposal;Fireplace;Furnished;IndividualClimateControl;LargeClosets;Patio;Washer;WheelChair;WD_Hookup;Alarm;Carport;CeilingFan;ControlledAccess;Courtyard;Dryer;Handrails;Microwave;PrivateBalcony;PrivatePatio;Refrigerator;Skylight;View;WindowCoverings;General_Amenities
3FLM3344;Miami, FL;Vacant;11102 Alameda Bay Court;Wellington;FL;33414;5;3.0;2900.0;3192.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/fl/wellington/11102-alameda-bay-court/index.aspx;26.626979;-80.222145;Freshly remodeled by Invitation Homes, this Wellington, FL, home has 5 bedrooms, 3 baths, 3 car garage, and offers 3192 square feet of living space. Include a spacious patio lined with mature palm trees and gorgeous landscaping.  This lovely home boasts fresh paint, stylish light fixtures, arch windows, carpet, tile floors, and an updated kitchen with island, stainless steel appliances, and gorgeous wood cabinets.Providing both excellent quality and value, this professionally managed and maintained home is available to view. Apply today-Additional HOA approval may be required.;true;true;998775;2900;p0196172;189496;http://www.rentcafe.com/dmslivecafe/3/189496/3_189496_1290641.jpg|http://www.rentcafe.com/dmslivecafe/3/189496/3_189496_1290642.jpg|http://www.rentcafe.com/dmslivecafe/3/189496/3_189496_1290643.jpg|http://www.rentcafe.com/dmslivecafe/3/189496/3_189496_1290644.jpg|http://www.rentcafe.com/dmslivecafe/3/189496/3_189496_1290645.jpg|http://www.rentcafe.com/dmslivecafe/3/189496/3_189496_1290646.jpg|http://www.rentcafe.com/dmslivecafe/3/189496/3_189496_1290647.jpg|http://www.rentcafe.com/dmslivecafe/3/189496/3_189496_1290648.jpg|http://www.rentcafe.com/dmslivecafe/3/189496/3_189496_1290649.jpg|http://www.rentcafe.com/dmslivecafe/3/189496/3_189496_1290650.jpg|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;24-Hour Maintenance|Long Lease Terms Available|Pet Friendly|Professionally Managed|Recently Remodeled/Updated|
3FLM3346;Miami, FL;Vacant;6161 Savannah Way;Lake Worth;FL;33463;3;2.0;2000.0;1758.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/fl/lake-worth/6161-savannah-way/index.aspx;26.564413;-80.141427;Freshly remodeled by Invitation Homes, this Lake Worth, FL, home has 3 bedrooms, 2 baths, 2 car garage, and offers 1758 square feet of living space. This attractive home includes a spacious living room and beautiful landscaping. This home boasts fresh paint, tile, wood flooring, updated kitchen with all new appliances, ceiling fans, screened-in patio, and plenty of windows that provide natural light.Providing both excellent quality and value, this professionally managed and maintained home is available to view. Apply today-Additional HOA approval may be required.;true;true;998777;2000;p0196174;189498;http://www.rentcafe.com/dmslivecafe/3/189498/3_189498_1297829.jpg|http://www.rentcafe.com/dmslivecafe/3/189498/3_189498_1297830.jpg|http://www.rentcafe.com/dmslivecafe/3/189498/3_189498_1297831.jpg|http://www.rentcafe.com/dmslivecafe/3/189498/3_189498_1297832.jpg|http://www.rentcafe.com/dmslivecafe/3/189498/3_189498_1297833.jpg|http://www.rentcafe.com/dmslivecafe/3/189498/3_189498_1297837.jpg|http://www.rentcafe.com/dmslivecafe/3/189498/3_189498_1297834.jpg|http://www.rentcafe.com/dmslivecafe/3/189498/3_189498_1297835.jpg|http://www.rentcafe.com/dmslivecafe/3/189498/3_189498_1297836.jpg|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;True;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;Recently Remodeled/Updated|24-Hour Maintenance|All New Appliances|Long Lease Terms Available|Pet Friendly|Professionally Managed|Hardwood Floors|
3FLM3348;Miami, FL;Vacant;13200 Crisa Drive;Palm Beach Gardens;FL;33410;4;3.0;2400.0;1951.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/fl/palm-beach-gardens/13200-crisa-drive/index.aspx;26.870713;-80.074658;Freshly remodeled by Invitation Homes, this Palm Beach Gardens, FL, home has 4 bedrooms, 2 baths, 2 car garage, and offers 1951 square feet of living space. This charming home boasts fresh paint, ceiling fans, tile, beautiful wood floors, granite countertops, office/loft, and picturesque windows that provide lots of natural light.Providing both excellent quality and value, this professionally managed and maintained home is available to view. Apply today-Additional HOA approval may be required.;true;true;998779;2400;p0196176;189500;http://www.rentcafe.com/dmslivecafe/3/189500/3_189500_1298105.jpg|http://www.rentcafe.com/dmslivecafe/3/189500/3_189500_1298106.jpg|http://www.rentcafe.com/dmslivecafe/3/189500/3_189500_1298113.jpg|http://www.rentcafe.com/dmslivecafe/3/189500/3_189500_1298107.jpg|http://www.rentcafe.com/dmslivecafe/3/189500/3_189500_1298108.jpg|http://www.rentcafe.com/dmslivecafe/3/189500/3_189500_1298111.jpg|http://www.rentcafe.com/dmslivecafe/3/189500/3_189500_1298112.jpg|http://www.rentcafe.com/dmslivecafe/3/189500/3_189500_1298120.jpg|http://www.rentcafe.com/dmslivecafe/3/189500/3_189500_1298121.jpg|http://www.rentcafe.com/dmslivecafe/3/189500/3_189500_1298122.jpg|http://www.rentcafe.com/dmslivecafe/3/189500/3_189500_1298125.jpg|http://www.rentcafe.com/dmslivecafe/3/189500/3_189500_1298126.jpg|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;24-Hour Maintenance|Long Lease Terms Available|Pet Friendly|Professionally Managed|Recently Remodeled/Updated|Hardwood Floors|
3FLM3350;Miami, FL;Vacant;7568 Nw 17th Drive;Pembroke Pines;FL;33024;3;2.0;2400.0;2139.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/fl/pembroke-pines/7568-nw-17th-drive/index.aspx;26.024338;-80.239359;Freshly remodeled by Invitation Homes, this Pembroke Pines, FL, home has 3 bedrooms, 2.5 baths, 2 car garage, and offers 2139 square feet of living space. Beautifully landscaped with mature trees and a charming back porch with patio. This lovely home boasts fresh paint, ceiling fans, walk in closets, carpet, wood floors, and an updated kitchen with new appliances.Providing both excellent quality and value, this professionally managed and maintained home is available to view. Apply today-Additional HOA approval may be required.;true;true;998781;2400;p0196178;189502;http://www.rentcafe.com/dmslivecafe/3/189502/3_189502_1279507.jpg|http://www.rentcafe.com/dmslivecafe/3/189502/3_189502_1279505.jpg|http://www.rentcafe.com/dmslivecafe/3/189502/3_189502_1279506.jpg|http://www.rentcafe.com/dmslivecafe/3/189502/3_189502_1279508.jpg|http://www.rentcafe.com/dmslivecafe/3/189502/3_189502_1279509.jpg|http://www.rentcafe.com/dmslivecafe/3/189502/3_189502_1279511.jpg|http://www.rentcafe.com/dmslivecafe/3/189502/3_189502_1279512.jpg|http://www.rentcafe.com/dmslivecafe/3/189502/3_189502_1279514.jpg|http://www.rentcafe.com/dmslivecafe/3/189502/3_189502_1279510.jpg|http://www.rentcafe.com/dmslivecafe/3/189502/3_189502_1279513.jpg|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;24-Hour Maintenance|Long Lease Terms Available|New Appliances|Pet Friendly|Professionally Managed|Recently Remodeled/Updated|Walk In Closets|Hardwood Floors|
3FLM3358;Miami, FL;Vacant;1038 Ne 207th Terrace;Miami;FL;33179;3;2.0;2350.0;1986.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/fl/miami/1038-ne-207th-terrace/index.aspx;25.966361;-80.18123;Freshly remodeled by Invitation Homes, this Miami, FL, townhome has 3 bedrooms, 2.5 baths, 2 car garage, and offers 1986 square feet of living space. This charming 2 story townhome boasts fresh paint, carpet, tile floors, and an updated kitchen with granite countertops, stainless steel appliances, and beautiful wood cabinets.Providing both excellent quality and value, this professionally managed and maintained home is available to view. Apply today-Additional HOA approval may be required.;true;true;998789;2350;p0196186;189510;http://www.rentcafe.com/dmslivecafe/3/189510/3_189510_1253491.jpg|http://www.rentcafe.com/dmslivecafe/3/189510/3_189510_1253492.jpg|http://www.rentcafe.com/dmslivecafe/3/189510/3_189510_1253493.jpg|http://www.rentcafe.com/dmslivecafe/3/189510/3_189510_1253494.jpg|http://www.rentcafe.com/dmslivecafe/3/189510/3_189510_1253495.jpg|http://www.rentcafe.com/dmslivecafe/3/189510/3_189510_1253496.jpg|http://www.rentcafe.com/dmslivecafe/3/189510/3_189510_1253497.jpg|http://www.rentcafe.com/dmslivecafe/3/189510/3_189510_1253498.jpg|http://www.rentcafe.com/dmslivecafe/3/189510/3_189510_1253499.jpg|http://www.rentcafe.com/dmslivecafe/3/189510/3_189510_1253500.jpg|http://www.rentcafe.com/dmslivecafe/3/189510/3_189510_1253501.jpg|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;24-Hour Maintenance|Long Lease Terms Available|Pet Friendly|Professionally Managed|Recently Remodeled/Updated|
3FLM3359;Miami, FL;Vacant;9280 Sw 154th Court;Miami;FL;33196;3;3.0;2300.0;2113.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/fl/miami/9280-sw-154th-court/index.aspx;25.679202;-80.446424;Freshly remodeled by Invitation Homes, this Miami, FL, home has 3 bedrooms, 3 baths, 2 car garage, and offers 2113 square feet of living space. Includes beautiful tropical plants, streaming fountain, covered patio, and a sparkling pool. This lovely home boasts fresh paint, ceiling fans, tile, wood floors, spacious closets, and new kitchen appliances.Providing both excellent quality and value, this professionally managed and maintained home is available to view. Apply today-Additional HOA approval may be required.;true;true;998790;2300;p0196187;189511;http://www.rentcafe.com/dmslivecafe/3/189511/3_189511_1293455.jpg|http://www.rentcafe.com/dmslivecafe/3/189511/3_189511_1293456.jpg|http://www.rentcafe.com/dmslivecafe/3/189511/3_189511_1293457.jpg|http://www.rentcafe.com/dmslivecafe/3/189511/3_189511_1293458.jpg|http://www.rentcafe.com/dmslivecafe/3/189511/3_189511_1293459.jpg|http://www.rentcafe.com/dmslivecafe/3/189511/3_189511_1293460.jpg|http://www.rentcafe.com/dmslivecafe/3/189511/3_189511_1293461.jpg|http://www.rentcafe.com/dmslivecafe/3/189511/3_189511_1293462.jpg|http://www.rentcafe.com/dmslivecafe/3/189511/3_189511_1293463.jpg|http://www.rentcafe.com/dmslivecafe/3/189511/3_189511_1293464.jpg|http://www.rentcafe.com/dmslivecafe/3/189511/3_189511_1293465.jpg|http://www.rentcafe.com/dmslivecafe/3/189511/3_189511_1293466.jpg|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;24-Hour Maintenance|In Ground Pool|Long Lease Terms Available|Pet Friendly|Professionally Managed|Recently Remodeled/Updated|Hardwood Floors|
3FLM3365;Miami, FL;Vacant;7752 N Southwood Circle;Davie;FL;33328;3;2.0;1950.0;1456.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/fl/davie/7752-n-southwood-circle/index.aspx;26.059504;-80.250987;Freshly remodeled by Invitation Homes, this Davie, FL, 2 story townhome has 3 bedrooms, 2.5 baths, garage, and offers 1456 square feet of living space. This lovely townhome boasts fresh paint, ceiling fans, tile, wood floors, and a fenced-in private yard.Providing both excellent quality and value, this professionally managed and maintained home is available to view. Apply today-Additional HOA approval may be required.;true;true;998796;1950;p0196193;189517;http://www.rentcafe.com/dmslivecafe/3/189517/3_189517_1296263.jpg|http://www.rentcafe.com/dmslivecafe/3/189517/3_189517_1296264.jpg|http://www.rentcafe.com/dmslivecafe/3/189517/3_189517_1296269.jpg|http://www.rentcafe.com/dmslivecafe/3/189517/3_189517_1296265.jpg|http://www.rentcafe.com/dmslivecafe/3/189517/3_189517_1296266.jpg|http://www.rentcafe.com/dmslivecafe/3/189517/3_189517_1296267.jpg|http://www.rentcafe.com/dmslivecafe/3/189517/3_189517_1296268.jpg|http://www.rentcafe.com/dmslivecafe/3/189517/3_189517_1296270.jpg|http://www.rentcafe.com/dmslivecafe/3/189517/3_189517_1296271.jpg|http://www.rentcafe.com/dmslivecafe/3/189517/3_189517_1296272.jpg|http://www.rentcafe.com/dmslivecafe/3/189517/3_189517_1296273.jpg|http://www.rentcafe.com/dmslivecafe/3/189517/3_189517_1296274.jpg|http://www.rentcafe.com/dmslivecafe/3/189517/3_189517_1296275.jpg|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;24-Hour Maintenance|Long Lease Terms Available|Pet Friendly|Professionally Managed|Recently Remodeled/Updated|Hardwood Floors|
3ILC3720;Chicago, IL;Vacant;10801 Kolmar Ave;Oak Lawn;IL;60453;4;1.0;1950.0;1354.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/il/oak-lawn/10801-kolmar-ave/index.aspx;41.696417;-87.733507;Freshly remodeled by Invitation Homes, this Oak Lawn, IL, home has four bedrooms, one baths, and offers 1354 square feet of living space. Providing both excellent quality and value, this professionally managed and maintained home is available to view today.;true;true;998806;1950;p0196203;189527;http://www.rentcafe.com/dmslivecafe/3/189527/3_189527_1295972.jpg|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;
3CAL2567;Los Angeles County, CA;Vacant;19916 W Christopher Ln;Santa Clarita;CA;91350;3;3.0;2695.0;2118.0;True;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/ca/santa-clarita/19916-w-christopher-ln/index.aspx;34.442763;-118.484903;Amazing upgrades in this spacious 3 bedrooms, 3 bathroom home which offers over 2100 square feet of comfortable living.  The upgrades include modern appliances in the kitchen, granite counter tops and tastefully remodeled bathrooms as well as fresh paint and new flooring throughout.  There are also ample space in the driveway to fit multiple vehicles including a 2 car garage. Don't miss this one!;true;true;998809;2695;p0196206;189530;http://www.rentcafe.com/dmslivecafe/3/189530/3_189530_1167240.jpg|http://www.rentcafe.com/dmslivecafe/3/189530/3_189530_1167245.jpg|http://www.rentcafe.com/dmslivecafe/3/189530/3_189530_1167246.jpg|http://www.rentcafe.com/dmslivecafe/3/189530/3_189530_1167247.jpg|http://www.rentcafe.com/dmslivecafe/3/189530/3_189530_1167248.jpg|http://www.rentcafe.com/dmslivecafe/3/189530/3_189530_1167249.jpg|;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;True;Carpeting|Gas Range|
3MNC3723;Minneapolis, MN;Vacant;13215 Alabama Avenue S;Savage;MN;55378;4;3.0;1895.0;2224.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/mn/savage/13215-alabama-avenue-s/index.aspx;44.76422;-93.355937;Freshly remodeled by Invitation Homes, this Savage, MN, home has four bedrooms, three baths, and offers 2224 square feet of living space. Providing both excellent quality and value, this professionally managed and maintained home is available to view today.Screening services provided by On-Site (877.222.0384).*Please note that our marketed rental rates reflect a $100 credit for landscaping/snow maintenance if these services are performed by  the tenant. If Invitation Homes maintains the landscaping/snow removal, the monthly rent would include a $100 premium. Further details about lawn care/snow removal can be found in the lease agreement package.;true;true;998962;1895;p0196402;189726;http://www.rentcafe.com/dmslivecafe/3/189726/3_189726_1301745.jpg|http://www.rentcafe.com/dmslivecafe/3/189726/3_189726_1301747.jpg|http://www.rentcafe.com/dmslivecafe/3/189726/3_189726_1301746.jpg|http://www.rentcafe.com/dmslivecafe/3/189726/3_189726_1301748.jpg|http://www.rentcafe.com/dmslivecafe/3/189726/3_189726_1301749.jpg|http://www.rentcafe.com/dmslivecafe/3/189726/3_189726_1301743.jpg|http://www.rentcafe.com/dmslivecafe/3/189726/3_189726_1301742.jpg|http://www.rentcafe.com/dmslivecafe/3/189726/3_189726_1301744.jpg|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;
3FLJ1446;Jacksonville, FL;Vacant;522 S Aberdeenshire Dr;St. Johns;FL;32259;5;3.0;2145.0;3465.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/fl/st.-johns/522-s-aberdeenshire-dr/index.aspx;30.078774;-81.604862;"Two story beauty located in Aberdeen with great community amenities! Basketball court, clubhouse, fitness center, swimming pool, and walking trails! Freshly remodeled by Invitation Homes, this St. Johns, FL. home has five bedrooms, three baths, and offers 3465 square feet of living space. The interior is airy and clean throughout! Gleaming tile floors, double tray ceilings, fresh carpet, and a laundry room with washer/dryer hook ups. The kitchen has dark 42"" cabinets, stainless appliances, and an island prep! The master bathroom has dual sinks with plenty of counter space, a corner garden tub and separate stand up shower. Don't miss out! Providing both excellent quality and value, this professionally managed and maintained home is available to view today.";true;true;998966;2145;p0196406;189730;http://www.rentcafe.com/dmslivecafe/3/189730/3_189730_1255821.jpg|http://www.rentcafe.com/dmslivecafe/3/189730/3_189730_1255820.jpg|http://www.rentcafe.com/dmslivecafe/3/189730/3_189730_1255822.jpg|http://www.rentcafe.com/dmslivecafe/3/189730/3_189730_1255827.jpg|http://www.rentcafe.com/dmslivecafe/3/189730/3_189730_1255828.jpg|http://www.rentcafe.com/dmslivecafe/3/189730/3_189730_1255829.jpg|http://www.rentcafe.com/dmslivecafe/3/189730/3_189730_1255830.jpg|http://www.rentcafe.com/dmslivecafe/3/189730/3_189730_1255831.jpg|http://www.rentcafe.com/dmslivecafe/3/189730/3_189730_1255819.jpg|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;True;Carpeting|High Ceilings|
3FLJ1451;Jacksonville, FL;Vacant;1519 Slash Pine Ct;Orange Park;FL;32073;3;2.0;1125.0;1311.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/fl/orange-park/1519-slash-pine-ct/index.aspx;30.170419;-81.721845;Charming home located in Laurel Grove! Freshly remodeled by Invitation Homes, this Orange Park, FL. home has three bedrooms, two baths, and offers 1311 square feet of living space. Clean and airy interior featuring vaulted ceilings, fresh paint, arched doorways, and a two car garage. The kitchen has white cabinets, a breakfast nook, and brand new black appliances which will be provided upon move - in. Low maintenance landscaping! Call today to schedule a viewing!;true;true;998971;1125;p0196411;189735;http://www.rentcafe.com/dmslivecafe/3/189735/3_189735_1278917.jpg|http://www.rentcafe.com/dmslivecafe/3/189735/3_189735_1278916.jpg|http://www.rentcafe.com/dmslivecafe/3/189735/3_189735_1278918.jpg|http://www.rentcafe.com/dmslivecafe/3/189735/3_189735_1278919.jpg|http://www.rentcafe.com/dmslivecafe/3/189735/3_189735_1278920.jpg|http://www.rentcafe.com/dmslivecafe/3/189735/3_189735_1278921.jpg|http://www.rentcafe.com/dmslivecafe/3/189735/3_189735_1278922.jpg|http://www.rentcafe.com/dmslivecafe/3/189735/3_189735_1278923.jpg|http://www.rentcafe.com/dmslivecafe/3/189735/3_189735_1278924.jpg|http://www.rentcafe.com/dmslivecafe/3/189735/3_189735_1278925.jpg|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;True;Carpeting|High Ceilings|
3FLJ1452;Jacksonville, FL;Vacant;7772 S Mactavish Way;Jacksonville;FL;32244;3;2.0;1000.0;1212.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/fl/jacksonville/7772-s-mactavish-way/index.aspx;30.198881;-81.775837;Adorable home located in Highland Lakes! Freshly remodeled by Invitation Homes, this Jacksonville, FL. home has three bedrooms, two baths, and offers 1212 square feet of living space. The interior features a decorative fireplace, fresh carpeting, vaulted ceilings, and laminate wood floors. Screened in lanai opening to the covered patio and backyard. The kitchen has oak cabinets, a breakfast bar, and brand new black appliances which will be provided upon move- in. Providing both excellent quality and value, this professionally managed and maintained home is available to view today.;true;true;998972;1000;p0196412;189736;http://www.rentcafe.com/dmslivecafe/3/189736/3_189736_1269135.jpg|http://www.rentcafe.com/dmslivecafe/3/189736/3_189736_1269136.jpg|http://www.rentcafe.com/dmslivecafe/3/189736/3_189736_1269137.jpg|http://www.rentcafe.com/dmslivecafe/3/189736/3_189736_1269138.jpg|http://www.rentcafe.com/dmslivecafe/3/189736/3_189736_1269139.jpg|http://www.rentcafe.com/dmslivecafe/3/189736/3_189736_1269141.jpg|http://www.rentcafe.com/dmslivecafe/3/189736/3_189736_1269142.jpg|http://www.rentcafe.com/dmslivecafe/3/189736/3_189736_1269143.jpg|http://www.rentcafe.com/dmslivecafe/3/189736/3_189736_1269144.jpg|http://www.rentcafe.com/dmslivecafe/3/189736/3_189736_1269145.jpg|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;True;Decorative Fireplace|Carpeting|High Ceilings|
3CAL2568;Los Angeles County, CA;Vacant;11036 Crossdale Ave;Downey;CA;90241;3;1.0;2800.0;1510.0;False;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/ca/downey/11036-crossdale-ave/index.aspx;33.932218;-118.097247;Amazing upgrades in this spacious 3 bedrooms, 1.5 bathroom home which offers over 1500 square feet of comfortable living space.  The upgrades include modern appliances in the kitchen, granite counter tops and tastefully remodeled bathrooms as well as fresh paint and new flooring throughout.  There are also ample space in the driveway to fit multiple vehicles including a 2 car garage. Don't miss this one!;true;true;998987;2800;p0196427;189751;http://www.rentcafe.com/dmslivecafe/3/189751/3_189751_1291699.jpg|http://www.rentcafe.com/dmslivecafe/3/189751/3_189751_1291707.jpg|http://www.rentcafe.com/dmslivecafe/3/189751/3_189751_1291713.jpg|http://www.rentcafe.com/dmslivecafe/3/189751/3_189751_1291715.jpg|http://www.rentcafe.com/dmslivecafe/3/189751/3_189751_1291718.jpg|http://www.rentcafe.com/dmslivecafe/3/189751/3_189751_1291725.jpg|http://www.rentcafe.com/dmslivecafe/3/189751/3_189751_1291729.jpg|http://www.rentcafe.com/dmslivecafe/3/189751/3_189751_1291731.jpg|http://www.rentcafe.com/dmslivecafe/3/189751/3_189751_1291733.jpg|;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;2 car garage|24-hour maintenance|Long Lease Terms Available|Professionally Managed|Recently Remodeled|Efficient Appliances|
3CAL2570;Los Angeles County, CA;Vacant;25430 Parkwood Lane;Santa Clarita;CA;91350;3;3.0;2500.0;1684.0;True;(800) 339-7368;http://www.invitationhomesforrent.com/apartments/ca/santa-clarita/25430-parkwood-lane/index.aspx;34.397981;-118.536844;Freshly renovated 3 bedrooms / 3 bathroom home with a bright and crisp clean appearance. This home has an interior that is bright and airy with amenities that include a cozy fireplace in the living room, a spacious kitchen with new appliances, plenty of room and storage in the bathrooms, and nice sized bedrooms. Come and take a tour today!;true;true;998989;2500;p0196429;189753;http://www.rentcafe.com/dmslivecafe/3/189753/3_189753_1192136.jpg|http://www.rentcafe.com/dmslivecafe/3/189753/3_189753_1192138.jpg|http://www.rentcafe.com/dmslivecafe/3/189753/3_189753_1192139.jpg|http://www.rentcafe.com/dmslivecafe/3/189753/3_189753_1192140.jpg|http://www.rentcafe.com/dmslivecafe/3/189753/3_189753_1192141.jpg|http://www.rentcafe.com/dmslivecafe/3/189753/3_189753_1192142.jpg|http://www.rentcafe.com/dmslivecafe/3/189753/3_189753_1192143.jpg|http://www.rentcafe.com/dmslivecafe/3/189753/3_189753_1192144.jpg|http://www.rentcafe.com/dmslivecafe/3/189753/3_189753_1192146.jpg|http://www.rentcafe.com/dmslivecafe/3/189753/3_189753_1192147.jpg|http://www.rentcafe.com/dmslivecafe/3/189753/3_189753_1192148.jpg|;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;True;Carpeting|Gas Range|
